date,term,term_type,material,value,known_date,value_yoy,value_z
2024-04-01,linen pants,material,linen,8,2024-04-01,0.47,2.5858
2024-05-01,linen pants,material,linen,10,2024-05-01,0.3567,3.3344
2024-06-01,linen pants,material,linen,11,2024-06-01,0.3185,3.2799
2024-07-01,linen pants,material,linen,9,2024-07-01,0.2513,2.006
2024-08-01,linen pants,material,linen,7,2024-08-01,0.3365,1.0941
2024-09-01,linen pants,material,linen,5,2024-09-01,0.2231,0.2897
2024-10-01,linen pants,material,linen,4,2024-10-01,0.2877,-0.1268
2024-11-01,linen pants,material,linen,4,2024-11-01,0.2877,-0.1623
2024-12-01,linen pants,material,linen,4,2024-12-01,0.2877,-0.1999
2025-01-01,linen pants,material,linen,4,2025-01-01,0.2877,-0.24
2025-02-01,linen pants,material,linen,5,2025-02-01,0.2231,0.1416
2025-03-01,linen pants,material,linen,8,2025-03-01,0.2877,1.407
2025-04-01,linen pants,material,linen,10,2025-04-01,0.2231,2.1734
2025-05-01,linen pants,material,linen,12,2025-05-01,0.1823,2.7833
2025-06-01,linen pants,material,linen,13,2025-06-01,0.1671,2.8178
2025-07-01,linen pants,material,linen,11,2025-07-01,0.2007,1.8197
2025-08-01,linen pants,material,linen,10,2025-08-01,0.3567,1.3746
2025-09-01,linen pants,material,linen,6,2025-09-01,0.1823,0.0518
2025-10-01,linen pants,material,linen,6,2025-10-01,0.4055,0.0176
2025-11-01,linen pants,material,linen,5,2025-11-01,0.2231,-0.3428
2025-12-01,linen pants,material,linen,5,2025-12-01,0.2231,-0.3788
2026-01-01,linen pants,material,linen,6,2026-01-01,0.4055,-0.0759
2026-02-01,linen pants,material,linen,12,2026-02-01,0.8755,1.9964
2026-03-01,linen pants,material,linen,14,2026-03-01,0.5596,2.5301
2026-04-01,linen pants,material,linen,27,2026-04-01,0.9933,6.4024
2026-05-01,linen pants,material,linen,26,2026-05-01,0.7732,4.0432
2026-06-01,linen pants,material,linen,18,2026-06-01,0.3254,1.8103
2026-07-01,linen pants,material,linen,11,2026-07-01,0.0,0.4718
2015-01-01,linen shirt,material,linen,0,2015-01-01,,
2015-02-01,linen shirt,material,linen,1,2015-02-01,,
2015-03-01,linen shirt,material,linen,1,2015-03-01,,
2015-04-01,linen shirt,material,linen,1,2015-04-01,,
2015-05-01,linen shirt,material,linen,1,2015-05-01,,
2015-06-01,linen shirt,material,linen,1,2015-06-01,,
2015-07-01,linen shirt,material,linen,1,2015-07-01,,
2015-08-01,linen shirt,material,linen,1,2015-08-01,,
2015-09-01,linen shirt,material,linen,1,2015-09-01,,
2015-10-01,linen shirt,material,linen,0,2015-10-01,,
2015-11-01,linen shirt,material,linen,0,2015-11-01,,
2015-12-01,linen shirt,material,linen,0,2015-12-01,,
2016-01-01,linen shirt,material,linen,1,2016-01-01,0.6931,
2016-02-01,linen shirt,material,linen,1,2016-02-01,0.0,
2016-03-01,linen shirt,material,linen,1,2016-03-01,0.0,
2016-04-01,linen shirt,material,linen,1,2016-04-01,0.0,
2016-05-01,linen shirt,material,linen,1,2016-05-01,0.0,
2016-06-01,linen shirt,material,linen,1,2016-06-01,0.0,
2016-07-01,linen shirt,material,linen,1,2016-07-01,0.0,0.5195
2016-08-01,linen shirt,material,linen,1,2016-08-01,0.0,0.5026
2016-09-01,linen shirt,material,linen,1,2016-09-01,0.0,0.4873
2016-10-01,linen shirt,material,linen,1,2016-10-01,0.6931,0.4734
2016-11-01,linen shirt,material,linen,1,2016-11-01,0.6931,0.4606
2016-12-01,linen shirt,material,linen,1,2016-12-01,0.6931,0.4487
2017-01-01,linen shirt,material,linen,1,2017-01-01,0.0,0.4378
2017-02-01,linen shirt,material,linen,1,2017-02-01,0.0,0.4276
2017-03-01,linen shirt,material,linen,1,2017-03-01,0.0,0.4181
2017-04-01,linen shirt,material,linen,1,2017-04-01,0.0,0.4092
2017-05-01,linen shirt,material,linen,2,2017-05-01,0.6931,6.0134
2017-06-01,linen shirt,material,linen,2,2017-06-01,0.6931,3.9045
2017-07-01,linen shirt,material,linen,2,2017-07-01,0.6931,3.1091
2017-08-01,linen shirt,material,linen,1,2017-08-01,0.0,-0.0887
2017-09-01,linen shirt,material,linen,1,2017-09-01,0.0,-0.0873
2017-10-01,linen shirt,material,linen,1,2017-10-01,0.0,-0.086
2017-11-01,linen shirt,material,linen,1,2017-11-01,0.0,-0.0848
2017-12-01,linen shirt,material,linen,1,2017-12-01,0.0,-0.0836
2018-01-01,linen shirt,material,linen,1,2018-01-01,0.0,-0.0825
2018-02-01,linen shirt,material,linen,1,2018-02-01,0.0,-0.1284
2018-03-01,linen shirt,material,linen,1,2018-03-01,0.0,-0.1284
2018-04-01,linen shirt,material,linen,1,2018-04-01,0.0,-0.1284
2018-05-01,linen shirt,material,linen,2,2018-05-01,0.0,2.9525
2018-06-01,linen shirt,material,linen,2,2018-06-01,0.0,2.5734
2018-07-01,linen shirt,material,linen,2,2018-07-01,0.0,2.2963
2018-08-01,linen shirt,material,linen,1,2018-08-01,0.0,-0.2973
2018-09-01,linen shirt,material,linen,1,2018-09-01,0.0,-0.2973
2018-10-01,linen shirt,material,linen,1,2018-10-01,0.0,-0.2973
2018-11-01,linen shirt,material,linen,1,2018-11-01,0.0,-0.341
2018-12-01,linen shirt,material,linen,1,2018-12-01,0.0,-0.3886
2019-01-01,linen shirt,material,linen,1,2019-01-01,0.0,-0.441
2019-02-01,linen shirt,material,linen,1,2019-02-01,0.0,-0.441
2019-03-01,linen shirt,material,linen,1,2019-03-01,0.0,-0.441
2019-04-01,linen shirt,material,linen,2,2019-04-01,0.6931,2.2048
2019-05-01,linen shirt,material,linen,2,2019-05-01,0.0,2.0069
2019-06-01,linen shirt,material,linen,2,2019-06-01,0.0,1.8447
2019-07-01,linen shirt,material,linen,2,2019-07-01,0.0,1.7078
2019-08-01,linen shirt,material,linen,2,2019-08-01,0.6931,1.5899
2019-09-01,linen shirt,material,linen,1,2019-09-01,0.0,-0.654
2019-10-01,linen shirt,material,linen,1,2019-10-01,0.0,-0.654
2019-11-01,linen shirt,material,linen,1,2019-11-01,0.0,-0.654
2019-12-01,linen shirt,material,linen,1,2019-12-01,0.0,-0.654
2020-01-01,linen shirt,material,linen,1,2020-01-01,0.0,-0.654
2020-02-01,linen shirt,material,linen,1,2020-02-01,0.0,-0.654
2020-03-01,linen shirt,material,linen,1,2020-03-01,0.0,-0.654
2020-04-01,linen shirt,material,linen,1,2020-04-01,-0.6931,-0.654
2020-05-01,linen shirt,material,linen,2,2020-05-01,0.0,1.4865
2020-06-01,linen shirt,material,linen,2,2020-06-01,0.0,1.4865
2020-07-01,linen shirt,material,linen,2,2020-07-01,0.0,1.4865
2020-08-01,linen shirt,material,linen,2,2020-08-01,0.0,1.4865
2020-09-01,linen shirt,material,linen,1,2020-09-01,0.0,-0.6972
2020-10-01,linen shirt,material,linen,1,2020-10-01,0.0,-0.6972
2020-11-01,linen shirt,material,linen,1,2020-11-01,0.0,-0.6972
2020-12-01,linen shirt,material,linen,1,2020-12-01,0.0,-0.6972
2021-01-01,linen shirt,material,linen,1,2021-01-01,0.0,-0.6972
2021-02-01,linen shirt,material,linen,1,2021-02-01,0.0,-0.6972
2021-03-01,linen shirt,material,linen,2,2021-03-01,0.6931,1.3944
2021-04-01,linen shirt,material,linen,2,2021-04-01,0.6931,1.3115
2021-05-01,linen shirt,material,linen,2,2021-05-01,0.0,1.236
2021-06-01,linen shirt,material,linen,3,2021-06-01,0.4055,3.2586
2021-07-01,linen shirt,material,linen,3,2021-07-01,0.4055,2.8569
2021-08-01,linen shirt,material,linen,3,2021-08-01,0.4055,2.5634
2021-09-01,linen shirt,material,linen,2,2021-09-01,0.6931,0.7638
2021-10-01,linen shirt,material,linen,1,2021-10-01,0.0,-0.8069
2021-11-01,linen shirt,material,linen,1,2021-11-01,0.0,-0.8069
2021-12-01,linen shirt,material,linen,1,2021-12-01,0.0,-0.8069
2022-01-01,linen shirt,material,linen,2,2022-01-01,0.6931,0.722
2022-02-01,linen shirt,material,linen,2,2022-02-01,0.6931,0.6814
2022-03-01,linen shirt,material,linen,3,2022-03-01,0.4055,2.1823
2022-04-01,linen shirt,material,linen,4,2022-04-01,0.6931,3.4593
2022-05-01,linen shirt,material,linen,5,2022-05-01,0.9163,4.204
2022-06-01,linen shirt,material,linen,6,2022-06-01,0.6931,4.4005
2022-07-01,linen shirt,material,linen,6,2022-07-01,0.6931,3.455
2022-08-01,linen shirt,material,linen,4,2022-08-01,0.2877,1.4564
2022-09-01,linen shirt,material,linen,3,2022-09-01,0.4055,0.6684
2022-10-01,linen shirt,material,linen,2,2022-10-01,0.6931,-0.0788
2022-11-01,linen shirt,material,linen,2,2022-11-01,0.6931,-0.0994
2022-12-01,linen shirt,material,linen,2,2022-12-01,0.6931,-0.1205
2023-01-01,linen shirt,material,linen,2,2023-01-01,0.0,-0.142
2023-02-01,linen shirt,material,linen,3,2023-02-01,0.4055,0.5742
2023-03-01,linen shirt,material,linen,3,2023-03-01,0.0,0.5374
2023-04-01,linen shirt,material,linen,5,2023-04-01,0.2231,2.0036
2023-05-01,linen shirt,material,linen,6,2023-05-01,0.1823,2.572
2023-06-01,linen shirt,material,linen,7,2023-06-01,0.1542,2.9604
2023-07-01,linen shirt,material,linen,7,2023-07-01,0.1542,2.5778
2023-08-01,linen shirt,material,linen,5,2023-08-01,0.2231,1.1953
2023-09-01,linen shirt,material,linen,4,2023-09-01,0.2877,0.5881
2023-10-01,linen shirt,material,linen,3,2023-10-01,0.4055,0.0
2023-11-01,linen shirt,material,linen,3,2023-11-01,0.4055,-0.0311
2023-12-01,linen shirt,material,linen,3,2023-12-01,0.4055,-0.0634
2024-01-01,linen shirt,material,linen,3,2024-01-01,0.4055,-0.0972
2024-02-01,linen shirt,material,linen,3,2024-02-01,0.0,-0.1327
2024-03-01,linen shirt,material,linen,5,2024-03-01,0.5108,1.0553
2024-04-01,linen shirt,material,linen,6,2024-04-01,0.1823,1.6076
2024-05-01,linen shirt,material,linen,7,2024-05-01,0.1542,2.0979
2024-06-01,linen shirt,material,linen,8,2024-06-01,0.1335,2.4921
2024-07-01,linen shirt,material,linen,7,2024-07-01,0.0,1.7078
2024-08-01,linen shirt,material,linen,6,2024-08-01,0.1823,1.0838
2024-09-01,linen shirt,material,linen,4,2024-09-01,0.0,0.0278
2024-10-01,linen shirt,material,linen,3,2024-10-01,0.0,-0.5073
2024-11-01,linen shirt,material,linen,3,2024-11-01,0.0,-0.5522
2024-12-01,linen shirt,material,linen,3,2024-12-01,0.0,-0.6012
2025-01-01,linen shirt,material,linen,4,2025-01-01,0.2877,-0.0936
2025-02-01,linen shirt,material,linen,4,2025-02-01,0.2877,-0.1276
2025-03-01,linen shirt,material,linen,6,2025-03-01,0.1823,1.0127
2025-04-01,linen shirt,material,linen,8,2025-04-01,0.2877,2.1284
2025-05-01,linen shirt,material,linen,9,2025-05-01,0.2513,2.4982
2025-06-01,linen shirt,material,linen,10,2025-06-01,0.2231,2.7606
2025-07-01,linen shirt,material,linen,10,2025-07-01,0.3567,2.4688
2025-08-01,linen shirt,material,linen,10,2025-08-01,0.5108,2.2434
2025-09-01,linen shirt,material,linen,7,2025-09-01,0.5596,0.822
2025-10-01,linen shirt,material,linen,6,2025-10-01,0.6931,0.3718
2025-11-01,linen shirt,material,linen,5,2025-11-01,0.5108,-0.0806
2025-12-01,linen shirt,material,linen,5,2025-12-01,0.5108,-0.1182
2026-01-01,linen shirt,material,linen,5,2026-01-01,0.2231,-0.1582
2026-02-01,linen shirt,material,linen,14,2026-02-01,1.2528,3.8719
2026-03-01,linen shirt,material,linen,12,2026-03-01,0.6931,2.4133
2026-04-01,linen shirt,material,linen,27,2026-04-01,1.2164,7.6463
2026-05-01,linen shirt,material,linen,26,2026-05-01,1.0609,4.365
2026-06-01,linen shirt,material,linen,18,2026-06-01,0.5878,1.9732
2026-07-01,linen shirt,material,linen,11,2026-07-01,0.0953,0.6104
2015-01-01,lyocell,material,viscose,1,2015-01-01,,
2015-02-01,lyocell,material,viscose,1,2015-02-01,,
2015-03-01,lyocell,material,viscose,1,2015-03-01,,
2015-04-01,lyocell,material,viscose,1,2015-04-01,,
2015-05-01,lyocell,material,viscose,1,2015-05-01,,
2015-06-01,lyocell,material,viscose,1,2015-06-01,,
2015-07-01,lyocell,material,viscose,1,2015-07-01,,
2015-08-01,lyocell,material,viscose,1,2015-08-01,,
2015-09-01,lyocell,material,viscose,1,2015-09-01,,
2015-10-01,lyocell,material,viscose,1,2015-10-01,,
2015-11-01,lyocell,material,viscose,1,2015-11-01,,
2015-12-01,lyocell,material,viscose,1,2015-12-01,,
2016-01-01,lyocell,material,viscose,1,2016-01-01,0.0,
2016-02-01,lyocell,material,viscose,1,2016-02-01,0.0,
2016-03-01,lyocell,material,viscose,1,2016-03-01,0.0,
2016-04-01,lyocell,material,viscose,1,2016-04-01,0.0,
2016-05-01,lyocell,material,viscose,1,2016-05-01,0.0,
2016-06-01,lyocell,material,viscose,1,2016-06-01,0.0,
2016-07-01,lyocell,material,viscose,1,2016-07-01,0.0,
2016-08-01,lyocell,material,viscose,1,2016-08-01,0.0,
2016-09-01,lyocell,material,viscose,1,2016-09-01,0.0,
2016-10-01,lyocell,material,viscose,1,2016-10-01,0.0,
2016-11-01,lyocell,material,viscose,1,2016-11-01,0.0,
2016-12-01,lyocell,material,viscose,1,2016-12-01,0.0,
2017-01-01,lyocell,material,viscose,1,2017-01-01,0.0,
2017-02-01,lyocell,material,viscose,1,2017-02-01,0.0,
2017-03-01,lyocell,material,viscose,1,2017-03-01,0.0,
2017-04-01,lyocell,material,viscose,1,2017-04-01,0.0,
2017-05-01,lyocell,material,viscose,1,2017-05-01,0.0,
2017-06-01,lyocell,material,viscose,1,2017-06-01,0.0,
2017-07-01,lyocell,material,viscose,1,2017-07-01,0.0,
2017-08-01,lyocell,material,viscose,1,2017-08-01,0.0,
2017-09-01,lyocell,material,viscose,1,2017-09-01,0.0,
2017-10-01,lyocell,material,viscose,1,2017-10-01,0.0,
2017-11-01,lyocell,material,viscose,1,2017-11-01,0.0,
2017-12-01,lyocell,material,viscose,1,2017-12-01,0.0,
2018-01-01,lyocell,material,viscose,1,2018-01-01,0.0,
2018-02-01,lyocell,material,viscose,1,2018-02-01,0.0,
2018-03-01,lyocell,material,viscose,1,2018-03-01,0.0,
2018-04-01,lyocell,material,viscose,1,2018-04-01,0.0,
2018-05-01,lyocell,material,viscose,1,2018-05-01,0.0,
2018-06-01,lyocell,material,viscose,1,2018-06-01,0.0,
2018-07-01,lyocell,material,viscose,1,2018-07-01,0.0,
2018-08-01,lyocell,material,viscose,1,2018-08-01,0.0,
2018-09-01,lyocell,material,viscose,1,2018-09-01,0.0,
2018-10-01,lyocell,material,viscose,1,2018-10-01,0.0,
2018-11-01,lyocell,material,viscose,1,2018-11-01,0.0,
2018-12-01,lyocell,material,viscose,1,2018-12-01,0.0,
2019-01-01,lyocell,material,viscose,1,2019-01-01,0.0,
2019-02-01,lyocell,material,viscose,1,2019-02-01,0.0,
2019-03-01,lyocell,material,viscose,1,2019-03-01,0.0,
2019-04-01,lyocell,material,viscose,1,2019-04-01,0.0,
2019-05-01,lyocell,material,viscose,1,2019-05-01,0.0,
2019-06-01,lyocell,material,viscose,2,2019-06-01,0.6931,
2019-07-01,lyocell,material,viscose,2,2019-07-01,0.6931,5.8333
2019-08-01,lyocell,material,viscose,1,2019-08-01,0.0,-0.2391
2019-09-01,lyocell,material,viscose,1,2019-09-01,0.0,-0.2391
2019-10-01,lyocell,material,viscose,1,2019-10-01,0.0,-0.2391
2019-11-01,lyocell,material,viscose,1,2019-11-01,0.0,-0.2391
2019-12-01,lyocell,material,viscose,1,2019-12-01,0.0,-0.2391
2020-01-01,lyocell,material,viscose,1,2020-01-01,0.0,-0.2391
2020-02-01,lyocell,material,viscose,1,2020-02-01,0.0,-0.2391
2020-03-01,lyocell,material,viscose,1,2020-03-01,0.0,-0.2391
2020-04-01,lyocell,material,viscose,1,2020-04-01,0.0,-0.2391
2020-05-01,lyocell,material,viscose,2,2020-05-01,0.6931,4.0654
2020-06-01,lyocell,material,viscose,2,2020-06-01,0.0,3.2702
2020-07-01,lyocell,material,viscose,2,2020-07-01,0.0,2.7889
2020-08-01,lyocell,material,viscose,2,2020-08-01,0.6931,2.4552
2020-09-01,lyocell,material,viscose,1,2020-09-01,0.0,-0.441
2020-10-01,lyocell,material,viscose,1,2020-10-01,0.0,-0.441
2020-11-01,lyocell,material,viscose,1,2020-11-01,0.0,-0.441
2020-12-01,lyocell,material,viscose,1,2020-12-01,0.0,-0.441
2021-01-01,lyocell,material,viscose,1,2021-01-01,0.0,-0.441
2021-02-01,lyocell,material,viscose,1,2021-02-01,0.0,-0.441
2021-03-01,lyocell,material,viscose,1,2021-03-01,0.0,-0.441
2021-04-01,lyocell,material,viscose,2,2021-04-01,0.6931,2.2048
2021-05-01,lyocell,material,viscose,2,2021-05-01,0.0,2.0069
2021-06-01,lyocell,material,viscose,2,2021-06-01,0.0,1.8447
2021-07-01,lyocell,material,viscose,2,2021-07-01,0.0,1.7078
2021-08-01,lyocell,material,viscose,1,2021-08-01,-0.6931,-0.6115
2021-09-01,lyocell,material,viscose,1,2021-09-01,0.0,-0.6115
2021-10-01,lyocell,material,viscose,1,2021-10-01,0.0,-0.6115
2021-11-01,lyocell,material,viscose,1,2021-11-01,0.0,-0.6115
2021-12-01,lyocell,material,viscose,1,2021-12-01,0.0,-0.6115
2022-01-01,lyocell,material,viscose,1,2022-01-01,0.0,-0.6115
2022-02-01,lyocell,material,viscose,1,2022-02-01,0.0,-0.6115
2022-03-01,lyocell,material,viscose,1,2022-03-01,0.0,-0.6115
2022-04-01,lyocell,material,viscose,2,2022-04-01,0.0,1.5899
2022-05-01,lyocell,material,viscose,2,2022-05-01,0.0,1.4865
2022-06-01,lyocell,material,viscose,2,2022-06-01,0.0,1.3944
2022-07-01,lyocell,material,viscose,2,2022-07-01,0.0,1.3944
2022-08-01,lyocell,material,viscose,2,2022-08-01,0.6931,1.3944
2022-09-01,lyocell,material,viscose,1,2022-09-01,0.0,-0.7413
2022-10-01,lyocell,material,viscose,1,2022-10-01,0.0,-0.7413
2022-11-01,lyocell,material,viscose,1,2022-11-01,0.0,-0.7413
2022-12-01,lyocell,material,viscose,1,2022-12-01,0.0,-0.7413
2023-01-01,lyocell,material,viscose,1,2023-01-01,0.0,-0.7413
2023-02-01,lyocell,material,viscose,1,2023-02-01,0.0,-0.7413
2023-03-01,lyocell,material,viscose,1,2023-03-01,0.0,-0.7413
2023-04-01,lyocell,material,viscose,2,2023-04-01,0.0,1.3115
2023-05-01,lyocell,material,viscose,2,2023-05-01,0.0,1.236
2023-06-01,lyocell,material,viscose,2,2023-06-01,0.0,1.236
2023-07-01,lyocell,material,viscose,2,2023-07-01,0.0,1.236
2023-08-01,lyocell,material,viscose,2,2023-08-01,0.0,1.236
2023-09-01,lyocell,material,viscose,1,2023-09-01,0.0,-0.7866
2023-10-01,lyocell,material,viscose,1,2023-10-01,0.0,-0.7866
2023-11-01,lyocell,material,viscose,1,2023-11-01,0.0,-0.7866
2023-12-01,lyocell,material,viscose,1,2023-12-01,0.0,-0.7866
2024-01-01,lyocell,material,viscose,1,2024-01-01,0.0,-0.7866
2024-02-01,lyocell,material,viscose,2,2024-02-01,0.6931,1.236
2024-03-01,lyocell,material,viscose,2,2024-03-01,0.6931,1.1667
2024-04-01,lyocell,material,viscose,2,2024-04-01,0.0,1.1024
2024-05-01,lyocell,material,viscose,3,2024-05-01,0.4055,3.0867
2024-06-01,lyocell,material,viscose,3,2024-06-01,0.4055,2.7286
2024-07-01,lyocell,material,viscose,3,2024-07-01,0.4055,2.4612
2024-08-01,lyocell,material,viscose,2,2024-08-01,0.0,0.722
2024-09-01,lyocell,material,viscose,2,2024-09-01,0.6931,0.6814
2024-10-01,lyocell,material,viscose,2,2024-10-01,0.6931,0.6418
2024-11-01,lyocell,material,viscose,2,2024-11-01,0.6931,0.603
2024-12-01,lyocell,material,viscose,2,2024-12-01,0.6931,0.5648
2025-01-01,lyocell,material,viscose,2,2025-01-01,0.6931,0.527
2025-02-01,lyocell,material,viscose,2,2025-02-01,0.0,0.4895
2025-03-01,lyocell,material,viscose,2,2025-03-01,0.0,0.4519
2025-04-01,lyocell,material,viscose,3,2025-04-01,0.4055,2.071
2025-05-01,lyocell,material,viscose,3,2025-05-01,0.0,1.9173
2025-06-01,lyocell,material,viscose,4,2025-06-01,0.2877,3.2829
2025-07-01,lyocell,material,viscose,3,2025-07-01,0.0,1.4952
2025-08-01,lyocell,material,viscose,3,2025-08-01,0.4055,1.4158
2025-09-01,lyocell,material,viscose,3,2025-09-01,0.4055,1.3437
2025-10-01,lyocell,material,viscose,3,2025-10-01,0.4055,1.2686
2025-11-01,lyocell,material,viscose,3,2025-11-01,0.4055,1.2
2025-12-01,lyocell,material,viscose,3,2025-12-01,0.4055,1.137
2026-01-01,lyocell,material,viscose,3,2026-01-01,0.4055,1.0787
2026-02-01,lyocell,material,viscose,4,2026-02-01,0.6931,2.2963
2026-03-01,lyocell,material,viscose,4,2026-03-01,0.6931,2.1143
2026-04-01,lyocell,material,viscose,6,2026-04-01,0.6931,4.3667
2026-05-01,lyocell,material,viscose,6,2026-05-01,0.6931,3.4324
2026-06-01,lyocell,material,viscose,6,2026-06-01,0.4055,2.895
2026-07-01,lyocell,material,viscose,4,2026-07-01,0.2877,1.0001
2015-01-01,nylon jacket,material,nylon,1,2015-01-01,,
2015-02-01,nylon jacket,material,nylon,1,2015-02-01,,
2015-03-01,nylon jacket,material,nylon,1,2015-03-01,,
2015-04-01,nylon jacket,material,nylon,1,2015-04-01,,
2015-05-01,nylon jacket,material,nylon,1,2015-05-01,,
2015-06-01,nylon jacket,material,nylon,0,2015-06-01,,
2015-07-01,nylon jacket,material,nylon,0,2015-07-01,,
2015-08-01,nylon jacket,material,nylon,1,2015-08-01,,
2015-09-01,nylon jacket,material,nylon,1,2015-09-01,,
2015-10-01,nylon jacket,material,nylon,1,2015-10-01,,
2015-11-01,nylon jacket,material,nylon,1,2015-11-01,,
2015-12-01,nylon jacket,material,nylon,1,2015-12-01,,
2016-01-01,nylon jacket,material,nylon,1,2016-01-01,0.0,
2016-02-01,nylon jacket,material,nylon,1,2016-02-01,0.0,
2016-03-01,nylon jacket,material,nylon,1,2016-03-01,0.0,
2016-04-01,nylon jacket,material,nylon,1,2016-04-01,0.0,
