event_id,brand_slug,ticker,season,year,show_date,designer,trading_day_t0,local_index_used,CAR_pre30,CAR_pre10,CAR_pre5,CAR_0to1,CAR_0to5,CAR_0to10,CAR_0to30,AR_t1,AR_t5,AR_t10,raw_cum_return_t10,benchmark_cum_return_t10
E00168,saint-laurent,KER.PA,spring,2006,2005-10-08,,2005-10-10,^FCHI,-0.05884388746033041,-0.0202264227614059,-0.009330276720421301,0.008813066315579099,0.0157997192898433,0.0144297542932547,0.08358082993514528,0.0081065515655365,-0.0050710618014037,0.003515000426747501,-0.0263251058963939,0.018089027270681807
E00169,saint-laurent,KER.PA,fall,2006,2006-03-01,,2006-03-01,^FCHI,-0.023266619891732294,0.017279983093445004,0.027145010603274202,-0.0012092647786484997,-0.005233752482659802,-0.0016676102337898,-0.0277063831941667,0.0091227958750925,-0.0037760594430256006,0.0172761685263641,0.039665532010463495,0.06459976213598559
E00170,saint-laurent,KER.PA,spring,2007,2006-10-04,,2006-10-04,^FCHI,0.0846017305460359,0.021568133962937493,0.0086799302591982,0.019370642035814303,0.013036841858373806,-0.014667775428711097,-0.010235357846970196,0.010884326638868201,0.0086625398614933,0.0124947542765804,0.11435849481514068,0.044424539697815894
E00171,saint-laurent,KER.PA,fall,2007,2007-02-28,,2007-02-28,^FCHI,0.0335272199305126,0.0389729606280089,0.0006309526653770978,0.0018293110173642022,0.016816944163027002,0.052915331587509,0.0816155649484637,0.0004784054811825013,0.0073589824586743,0.0144123068468526,0.0321812024789411,-0.0542613490390805
E00172,saint-laurent,KER.PA,spring,2008,2007-10-03,,2007-10-03,^FCHI,0.08933381849797188,0.015738761267111396,0.0144321264605488,-0.0040624450783102,0.0024469203224107023,0.005532558449317702,-0.04712139926028719,0.0003083464512946,-0.00015526394711640017,-0.0009850293515487997,0.1660897400831132,0.07122336313582361
E00173,saint-laurent,KER.PA,fall,2008,2008-02-27,,2008-02-27,^FCHI,0.1285598989368699,0.0006294133670412018,-0.005687896166159397,0.001718466264212501,-0.010235091802921897,-0.030290591714050106,-0.09282844401034421,-0.0064402332442575,0.0074526292106913,0.010694533236058599,-0.013169596389322115,-0.11143890361214188
E00174,saint-laurent,KER.PA,spring,2009,2008-10-01,,2008-10-01,^FCHI,-0.1060251904556834,-0.1051999480250098,-0.047817490557628996,-0.011591451005141699,-0.07979310852829899,-0.1514833309713089,-0.2356874825443722,-0.0116888239126107,0.0610537634697794,-0.030046553603894993,-0.5055279590958413,-0.24801943766884904
E00175,saint-laurent,KER.PA,fall,2009,2009-03-08,,2009-03-09,^FCHI,0.3394891608726892,0.1645457385570595,0.0478499561689001,0.023190681063498905,-0.007751238056241991,-0.04462074536765519,0.035501909737558526,0.029030806799953103,0.011705376337519204,-0.056637448197690995,0.3020134754354398,0.007145059930405821
E00176,saint-laurent,KER.PA,spring,2010,2009-10-04,,2009-10-05,^FCHI,0.045002675204187395,0.0280742487347797,0.032405918226813296,0.026701218431099502,-0.0351755892458072,-0.065490143569604,-0.07228074432363324,0.009781056335334999,-0.0087317157331563,-0.0164247986644398,0.0532123036029597,0.07369977196837631
E00177,saint-laurent,KER.PA,fall,2010,2010-03-07,,2010-03-08,^FCHI,-0.0025545718729621,0.011434367511012709,0.008155621783971601,0.0005513063422923001,0.061416107017979005,0.05403634305414692,0.16182292540257603,-0.0047746091906323,0.0095456907548804,-0.0117480046176145,0.07915756374910131,0.027675792567916496
E00178,saint-laurent,KER.PA,spring,2011,2010-10-03,,2010-10-04,^FCHI,0.08636914743176852,0.010659990946964102,0.008808826796698702,-0.011594036277007202,-0.0374127969522696,-0.04000094042534061,-0.043422124672725056,-0.018365156805843802,0.0078266247839776,-0.0299360390718604,0.1302091057000426,0.08384089869361469
E00179,saint-laurent,KER.PA,fall,2011,2011-03-06,,2011-03-07,^FCHI,-0.038544936498630965,-0.014799653200338493,0.004264841310736106,-0.005761577477605199,-0.004288277950086199,-0.03305409133489369,0.06337587477357551,-0.016826565393540098,-0.0122260324429177,-0.0054097124447619015,-0.10012947288501826,-0.02853044505149359
E00180,saint-laurent,KER.PA,spring,2012,2011-10-02,,2011-10-03,^FCHI,-0.0632497518736676,-0.134669274621037,-0.14140327412217452,0.0027143205814174013,0.006902847434674501,0.03061355648024,0.09865590080807451,-0.0011590877744641973,0.018252488737149502,0.024712447525244898,0.015592093367157313,0.048228288760584936
E00181,saint-laurent,KER.PA,fall,2012,2012-03-04,,2012-03-05,^FCHI,0.013419112891905751,0.044620516634770464,-0.006674046032258799,0.007487517447945397,0.0342806393384216,0.022201853983636503,0.0315456215863109,0.008670070717955797,0.0179594215916777,-0.0097265036685831,0.1099748922336074,0.07435392535806515
E00182,saint-laurent,KER.PA,spring,2013,2012-09-30,,2012-10-01,^FCHI,-0.0363541004573337,0.021172752904948793,0.0088757499369148,-0.010876004621441098,0.0237151305517417,0.08099845299524139,0.12289127999374269,0.007724443054141401,0.0346498503190211,0.0007334927561701999,0.024929368698694606,-0.0197149838392131
E00183,saint-laurent,KER.PA,fall,2013,2013-03-03,,2013-03-04,^FCHI,0.1170349343627933,-0.0055251720289882025,0.009558980539161098,-0.0010103382752322978,-0.015584766210508198,-0.011633020368111398,-0.027089460896031987,-0.002103959301253698,-0.0049204392099474,-0.0052952235010813,0.1275752388945383,0.02217332489985641
E00184,saint-laurent,KER.PA,spring,2014,2013-09-29,,2013-09-30,^FCHI,-0.08618735861120946,-0.03999877056910926,-0.04980402343624706,0.0087145834624574,-0.007325775305423203,-0.008305987527692205,-0.0319320875986249,0.0025282812189203006,0.0054797015773639995,-0.0031068170643117,-0.0707539772403205,0.02373936889858117
E00185,saint-laurent,KER.PA,fall,2014,2014-03-02,,2014-03-03,^FCHI,-0.03173672810534368,-0.040126588715961094,-0.0251460778517946,0.0051195074136546025,-0.018802718744166395,-0.0354177609709299,0.015060296971139796,-0.004521187067589399,-0.0034292001256955003,-0.0011565021470870997,-0.0800717679702526,-0.012917278893979024
E00186,saint-laurent,KER.PA,spring,2015,2014-09-29,,2014-09-29,^FCHI,-0.020736851223083504,-0.008215843689485804,-0.0032183067221961004,-0.0092529677856029,-0.028871758283394198,-0.007543193276977794,0.03019425500930281,-0.0157620149364435,0.0018503956632528998,-0.0022391317357288,-0.05146276666595698,-0.023182722165895696
E00187,saint-laurent,KER.PA,fall,2015,2015-03-09,,2015-03-09,^FCHI,-0.0372104907232694,-0.007676251754365501,0.0037030096477856994,0.0229968493713778,0.04261114730682,0.017401370829450296,-0.1165638538169993,0.0177859167315692,0.0159275919381673,-0.0120341655291548,0.06561072699170391,0.08541984688552301
E00188,saint-laurent,KER.PA,spring,2016,2015-10-05,,2015-10-05,^FCHI,-0.058567117745279805,-0.0350589264479581,-0.015308933269051608,0.017709973275520298,0.0676020833602104,-0.011907082402325894,0.05150210739472882,0.0020032532774932003,0.0063951877096994,0.0053788574390621,-0.05481686482310954,0.015657335324496213
E00189,saint-laurent,KER.PA,fall,2016,2016-03-07,,2016-03-07,^FCHI,0.0387063896842136,-0.02720839665366121,-0.021642287561047503,0.0032812100127920995,0.011207304785738895,-0.018571617250697003,-0.043751695850260015,0.0055752333787606,0.0038285445433083,-0.014497252058851,0.040926204223779725,0.020791431790263118
E00190,saint-laurent,KER.PA,spring,2017,2016-09-27,has to have a lot to do with scale of the,2016-09-27,^FCHI,0.046117160501226814,0.0354090747954308,0.013995606092833502,-0.007791533371277501,0.0149211634274089,0.0452198319678382,0.08385317602569041,-0.004579188632378,0.0202475986481532,0.0209941570119153,0.0855129417973802,-0.005824050671684796
E00191,saint-laurent,KER.PA,fall,2017,2017-02-28,,2017-02-28,^FCHI,0.028384685048347055,0.004518012942843239,0.018908489762070033,-0.008550906991491403,-0.014436124664622203,0.006916314375320695,0.025219959728186993,-0.00036299803052440224,-0.0003943737458714002,0.004244094178744,0.0539856907036894,0.01868469128002164
E00192,saint-laurent,KER.PA,spring,2018,2017-09-26,,2017-09-26,^FCHI,0.06102274864696461,0.003100905392014299,0.005298769048109501,-0.00012099021918139923,0.007729187976149301,0.0343309594035066,0.14557471508774425,0.0061949182699305005,0.0115176867830435,0.022379192116082802,0.14151786083029672,0.046164152779825496
E00193,saint-laurent,KER.PA,fall,2018,2018-02-27,,2018-02-27,^FCHI,0.01744904026870449,0.0030418325290593037,0.0006891226967562008,-0.016708461066429574,-0.0012914873406410744,-0.01627346539036227,0.1109541461284441,-0.007390105923594,-5.793020220620001e-05,-0.004988491065352099,-0.0484789678916613,-0.04965454277000352
E00194,saint-laurent,KER.PA,spring,2019,2018-09-25,at Saint Laurent. Vaccarello does short,2018-09-25,^FCHI,-0.03296843262305221,-0.020765664454631395,0.0110234229284511,-0.0014106567848814998,0.008933511363415598,-0.049615225785046006,-0.031633671280950015,-0.009382629569549099,-0.011218807207003401,0.0005909048312868997,-0.10006078926523079,-0.0174771308571326
E00195,saint-laurent,KER.PA,fall,2019,2019-02-26,address the legacy of the designer whose,2019-02-26,^FCHI,0.11045998310415034,0.027353572270362364,0.004926936194683266,-0.0033164875546434006,0.007588313114208397,0.0009245774467197986,0.029975272718246584,-0.0079831062362429,-0.0042960829404293,-0.0006091116920262,0.21263712779574248,0.10125256724487235
E00196,saint-laurent,KER.PA,spring,2020,2019-09-24,,2019-09-24,^FCHI,-0.04652358370416291,0.0037264863109536042,-0.0246988475953797,0.0185593337196943,0.004579354608203804,-0.0034172219004082027,0.1086075896243608,0.0092515493784808,-0.0159615195508319,-0.0030926205229956996,-0.02276145867774159,0.027179346926829513
E00197,saint-laurent,KER.PA,fall,2020,2020-02-25,,2020-02-25,^FCHI,-0.056868003437630106,-0.0120252176442434,-0.031047040553832398,0.009126830456435902,0.027193089672789297,0.049154852226067906,0.15125353182450285,0.0095745932786938,0.0034366886103037,-0.00039555828256200055,-0.27149444238420467,-0.2637812911726425
E00198,saint-laurent,KER.PA,spring,2021,2020-12-15,,2020-12-15,^FCHI,-0.09609053893167849,-0.0716787373782488,-0.0356690703355856,-0.017506662414193998,-0.0017533052374741967,0.028631165848868004,-0.007074297647991987,-0.0269383104415017,0.006776613172508102,0.0202268745539005,0.10952623744182441,0.17698561052463488
E00199,saint-laurent,KER.PA,fall,2021,2021-04-28,,2021-04-28,^FCHI,0.046862491834645796,0.01964027389056641,0.017682065385879107,0.0078311476998648,0.0539740441683782,0.07437637844421392,0.10122238729491571,0.0092647053148839,0.0043073837963835005,-0.0020507323588994,0.1590175286151999,0.037778658336340185
E00200,saint-laurent,KER.PA,spring,2022,2021-09-28,,2021-09-28,^FCHI,-0.16146016911315342,-0.08034462615452351,-0.04000544882858641,0.004439593526609898,0.008871382977956498,0.03546516829315399,0.034142135785633895,-0.0019656586620229004,-0.0128522106298628,0.0040498268581006,-0.16942645706736678,-0.0434314562473674
E00201,saint-laurent,KER.PA,fall,2022,2022-03-01,,2022-03-01,^FCHI,0.011288635640062107,0.061980977895255904,-0.0035486281629087003,-0.0035675115894787997,-0.063909065977174,-0.0873004931134101,-0.16225642327418568,-0.0030772840598664985,-0.009392093977595299,-0.010845113683951201,-0.2010787496786892,-0.12506689220534117
E00202,saint-laurent,KER.PA,spring,2023,2022-09-27,,2022-09-27,^FCHI,-0.0411146630365586,-0.020563702332966505,0.0077934302928788,-0.0213625803718548,-0.03016012950916,-0.0715644935860439,-0.024064881454812732,0.007393938855025601,0.0134656448041287,0.0050847296469671,-0.23161964012806116,-0.1189404835054586
E00203,saint-laurent,KER.PA,fall,2023,2023-02-28,,2023-02-28,^FCHI,-0.03376006362520684,-0.021210964749919396,-0.0460755019593401,0.008971956056330398,0.0195254526344936,0.02807775083802859,-0.012335734338481313,0.0166446454517451,-0.0005821497968262999,0.008516822629462299,0.008172064285806802,0.01385437707298503
E00204,saint-laurent,KER.PA,spring,2024,2023-09-26,,2023-09-26,^FCHI,-0.1253818980461086,-0.0415966431297007,-0.023130684839831595,-0.0210431967246991,-0.0236119281846214,-0.01787320294015234,-0.07465050380288692,-0.0059843426384669,-0.007868766226019298,0.013967256620092999,-0.16894822395319858,-0.02569312296693767
E00205,saint-laurent,KER.PA,fall,2024,2024-02-27,,2024-02-27,^FCHI,0.09866355295204697,0.007607114652528174,-0.0205468079724348,-0.007777615052601997,-0.0409082309402471,-0.024018665589562702,-0.19849814767234708,-0.018436541454514097,-0.0085215557616446,0.005767203359085999,0.1619049138440451,0.08726002648156082
E00206,saint-laurent,KER.PA,spring,2025,2024-09-24,,2024-09-24,^FCHI,-0.15351994116679402,-0.04824814341729929,-0.024155996396257,0.0236423434470191,0.10848131463425129,0.061325137458213885,0.0526421378818204,0.0050613931504689,-0.0209227803926642,-0.0382442338886374,-0.055547040221855984,0.03664776348672413
E00207,saint-laurent,KER.PA,fall,2025,2025-03-11,,2025-03-11,^FCHI,-0.046856539307451886,-0.06612230539735081,-0.03323483484213091,-0.0134897542070666,-0.1687321679196853,-0.2450112163708228,-0.316485262691686,-0.0148754273774599,-0.0059350070483269,-0.0171385956498256,-0.2666391154369297,0.025228640241345
E00210,bottega-veneta,KER.PA,spring,2001,2000-10-05,,2000-10-05,^FCHI,-0.03738212000808297,-0.044540687692054604,-0.028855379996974503,-0.00022458549102829985,0.058492503204193996,0.0530831582148878,0.0682012819240137,0.0012985154624353002,-0.001157988101745,-0.010239592975470701,-0.05358414051037139,-0.06928517871717622
