look_id,category
alexander-mcqueen|FW2026|040,outerwear
alexander-mcqueen|FW2026|041,knitwear
alexander-mcqueen|FW2026|042,outerwear
alexander-mcqueen|FW2026|043,knitwear
alexander-mcqueen|FW2026|044,outerwear
alexander-mcqueen|FW2026|045,outerwear
alexander-mcqueen|FW2026|046,tailoring
alexander-mcqueen|FW2026|047,dress
alexander-mcqueen|FW2026|048,dress
alexander-mcqueen|FW2026|049,top
alexander-mcqueen|FW2026|050,outerwear
alexander-mcqueen|FW2026|051,dress
alexander-mcqueen|FW2026|052,dress
alexander-mcqueen|FW2026|053,outerwear
alexander-mcqueen|FW2026|054,dress
alexander-mcqueen|FW2026|055,knitwear
alexander-mcqueen|FW2026|056,tailoring
alexander-mcqueen|FW2026|057,dress
alexander-mcqueen|FW2026|058,tailoring
alexander-mcqueen|FW2026|059,tailoring
alexander-mcqueen|FW2026|060,dress
alexander-mcqueen|SS2016|001,tailoring
alexander-mcqueen|SS2016|002,tailoring
alexander-mcqueen|SS2016|003,dress
alexander-mcqueen|SS2016|004,dress
alexander-mcqueen|SS2016|005,dress
alexander-mcqueen|SS2016|006,dress
alexander-mcqueen|SS2016|007,dress
alexander-mcqueen|SS2016|008,outerwear
alexander-mcqueen|SS2016|009,tailoring
alexander-mcqueen|SS2016|010,dress
alexander-mcqueen|SS2016|011,pants
alexander-mcqueen|SS2016|012,outerwear
alexander-mcqueen|SS2016|013,dress
alexander-mcqueen|SS2016|014,shoes
alexander-mcqueen|SS2016|015,outerwear
alexander-mcqueen|SS2016|016,dress
alexander-mcqueen|SS2016|017,dress
alexander-mcqueen|SS2016|018,dress
alexander-mcqueen|SS2016|019,dress
alexander-mcqueen|SS2016|020,dress
alexander-mcqueen|SS2016|021,dress
alexander-mcqueen|SS2016|022,dress
alexander-mcqueen|SS2016|023,dress
alexander-mcqueen|SS2016|024,dress
alexander-mcqueen|SS2016|025,dress
alexander-mcqueen|SS2016|026,dress
alexander-mcqueen|SS2016|027,tailoring
alexander-mcqueen|SS2016|028,outerwear
alexander-mcqueen|SS2016|029,tailoring
alexander-mcqueen|SS2016|030,dress
alexander-mcqueen|SS2016|031,outerwear
alexander-mcqueen|SS2016|032,tailoring
alexander-mcqueen|SS2016|033,top
alexander-mcqueen|SS2016|034,top
alexander-mcqueen|SS2016|035,knitwear
alexander-mcqueen|SS2016|036,dress
alexander-mcqueen|SS2016|037,knitwear
alexander-mcqueen|SS2016|038,skirt
alexander-mcqueen|SS2016|039,dress
alexander-mcqueen|SS2016|040,knitwear
alexander-mcqueen|SS2016|041,dress
alexander-mcqueen|SS2016|042,dress
alexander-mcqueen|SS2016|043,dress
alexander-mcqueen|SS2016|044,tailoring
alexander-mcqueen|SS2016|045,dress
alexander-mcqueen|SS2016|046,tailoring
alexander-mcqueen|SS2016|047,dress
alexander-mcqueen|SS2016|048,outerwear
alexander-mcqueen|SS2016|049,tailoring
alexander-mcqueen|SS2016|050,dress
alexander-mcqueen|SS2016|051,tailoring
alexander-mcqueen|SS2016|052,dress
alexander-mcqueen|SS2016|053,dress
alexander-mcqueen|SS2016|054,dress
alexander-mcqueen|SS2016|055,dress
alexander-mcqueen|SS2016|056,dress
alexander-mcqueen|SS2016|057,dress
alexander-mcqueen|SS2016|058,dress
alexander-mcqueen|SS2016|059,dress
alexander-mcqueen|SS2016|060,dress
alexander-mcqueen|SS2017|001,top
alexander-mcqueen|SS2017|002,tailoring
alexander-mcqueen|SS2017|003,dress
alexander-mcqueen|SS2017|004,outerwear
alexander-mcqueen|SS2017|005,outerwear
alexander-mcqueen|SS2017|006,outerwear
alexander-mcqueen|SS2017|007,dress
alexander-mcqueen|SS2017|008,dress
alexander-mcqueen|SS2017|009,dress
alexander-mcqueen|SS2017|010,outerwear
alexander-mcqueen|SS2017|011,outerwear
alexander-mcqueen|SS2017|012,outerwear
alexander-mcqueen|SS2017|013,outerwear
alexander-mcqueen|SS2017|014,pants
alexander-mcqueen|SS2017|015,tailoring
alexander-mcqueen|SS2017|016,dress
alexander-mcqueen|SS2017|017,dress
alexander-mcqueen|SS2017|018,outerwear
alexander-mcqueen|SS2017|019,dress
alexander-mcqueen|SS2017|020,activewear
alexander-mcqueen|SS2017|021,tailoring
alexander-mcqueen|SS2017|022,outerwear
alexander-mcqueen|SS2017|023,tailoring
alexander-mcqueen|SS2017|024,dress
alexander-mcqueen|SS2017|025,outerwear
alexander-mcqueen|SS2017|026,tailoring
alexander-mcqueen|SS2017|027,dress
alexander-mcqueen|SS2017|028,tailoring
alexander-mcqueen|SS2017|029,dress
alexander-mcqueen|SS2017|030,skirt
alexander-mcqueen|SS2017|031,outerwear
alexander-mcqueen|SS2017|032,outerwear
alexander-mcqueen|SS2017|033,dress
alexander-mcqueen|SS2017|034,knitwear
alexander-mcqueen|SS2017|035,dress
alexander-mcqueen|SS2017|036,dress
alexander-mcqueen|SS2017|037,dress
alexander-mcqueen|SS2017|038,tailoring
alexander-mcqueen|SS2017|039,dress
alexander-mcqueen|SS2017|040,tailoring
alexander-mcqueen|SS2017|041,dress
alexander-mcqueen|SS2017|042,tailoring
alexander-mcqueen|SS2017|043,tailoring
alexander-mcqueen|SS2017|044,dress
alexander-mcqueen|SS2017|045,tailoring
alexander-mcqueen|SS2017|046,tailoring
alexander-mcqueen|SS2017|047,dress
alexander-mcqueen|SS2017|048,dress
alexander-mcqueen|SS2017|049,knitwear
alexander-mcqueen|SS2017|050,dress
alexander-mcqueen|SS2017|051,knitwear
alexander-mcqueen|SS2017|052,tailoring
alexander-mcqueen|SS2017|053,tailoring
alexander-mcqueen|SS2017|054,dress
alexander-mcqueen|SS2017|055,dress
alexander-mcqueen|SS2017|056,outerwear
alexander-mcqueen|SS2017|057,pants
alexander-mcqueen|SS2017|058,dress
alexander-mcqueen|SS2017|059,dress
alexander-mcqueen|SS2017|060,dress
alexander-mcqueen|SS2018|001,outerwear
alexander-mcqueen|SS2018|002,tailoring
alexander-mcqueen|SS2018|003,outerwear
alexander-mcqueen|SS2018|004,dress
alexander-mcqueen|SS2018|005,outerwear
alexander-mcqueen|SS2018|006,dress
alexander-mcqueen|SS2018|007,outerwear
alexander-mcqueen|SS2018|008,dress
alexander-mcqueen|SS2018|009,outerwear
alexander-mcqueen|SS2018|010,shoes
alexander-mcqueen|SS2018|011,dress
alexander-mcqueen|SS2018|012,dress
alexander-mcqueen|SS2018|013,outerwear
alexander-mcqueen|SS2018|014,outerwear
alexander-mcqueen|SS2018|015,dress
alexander-mcqueen|SS2018|016,skirt
alexander-mcqueen|SS2018|017,dress
alexander-mcqueen|SS2018|018,tailoring
alexander-mcqueen|SS2018|019,tailoring
alexander-mcqueen|SS2018|020,dress
alexander-mcqueen|SS2018|021,dress
alexander-mcqueen|SS2018|022,outerwear
alexander-mcqueen|SS2018|023,activewear
alexander-mcqueen|SS2018|024,dress
alexander-mcqueen|SS2018|025,dress
alexander-mcqueen|SS2018|026,tailoring
alexander-mcqueen|SS2018|027,outerwear
alexander-mcqueen|SS2018|028,tailoring
alexander-mcqueen|SS2018|029,dress
alexander-mcqueen|SS2018|030,outerwear
alexander-mcqueen|SS2018|031,tailoring
alexander-mcqueen|SS2018|032,outerwear
alexander-mcqueen|SS2018|033,dress
alexander-mcqueen|SS2018|034,dress
alexander-mcqueen|SS2018|035,outerwear
alexander-mcqueen|SS2018|036,dress
alexander-mcqueen|SS2018|037,outerwear
alexander-mcqueen|SS2018|038,dress
alexander-mcqueen|SS2018|039,knitwear
alexander-mcqueen|SS2018|040,dress
alexander-mcqueen|SS2018|041,dress
alexander-mcqueen|SS2018|042,dress
alexander-mcqueen|SS2018|043,tailoring
alexander-mcqueen|SS2018|044,dress
alexander-mcqueen|SS2018|045,tailoring
alexander-mcqueen|SS2018|046,dress
alexander-mcqueen|SS2018|047,tailoring
alexander-mcqueen|SS2018|048,tailoring
alexander-mcqueen|SS2018|049,outerwear
alexander-mcqueen|SS2018|050,dress
alexander-mcqueen|SS2018|051,dress
alexander-mcqueen|SS2018|052,dress
alexander-mcqueen|SS2018|053,dress
alexander-mcqueen|SS2018|054,dress
alexander-mcqueen|SS2018|055,outerwear
alexander-mcqueen|SS2018|056,dress
alexander-mcqueen|SS2018|057,outerwear
alexander-mcqueen|SS2018|058,dress
alexander-mcqueen|SS2018|059,outerwear
alexander-mcqueen|SS2018|060,outerwear
alexander-mcqueen|SS2019|001,tailoring
alexander-mcqueen|SS2019|002,tailoring
alexander-mcqueen|SS2019|003,outerwear
alexander-mcqueen|SS2019|004,outerwear
alexander-mcqueen|SS2019|005,dress
alexander-mcqueen|SS2019|006,outerwear
alexander-mcqueen|SS2019|007,dress
alexander-mcqueen|SS2019|008,tailoring
alexander-mcqueen|SS2019|009,tailoring
alexander-mcqueen|SS2019|010,outerwear
alexander-mcqueen|SS2019|011,tailoring
alexander-mcqueen|SS2019|012,dress
alexander-mcqueen|SS2019|013,outerwear
alexander-mcqueen|SS2019|014,tailoring
alexander-mcqueen|SS2019|015,dress
alexander-mcqueen|SS2019|016,pants
alexander-mcqueen|SS2019|017,pants
alexander-mcqueen|SS2019|018,dress
alexander-mcqueen|SS2019|019,dress
alexander-mcqueen|SS2019|020,outerwear
alexander-mcqueen|SS2019|021,dress
alexander-mcqueen|SS2019|022,knitwear
alexander-mcqueen|SS2019|023,dress
alexander-mcqueen|SS2019|024,dress
alexander-mcqueen|SS2019|025,dress
alexander-mcqueen|SS2019|026,tailoring
alexander-mcqueen|SS2019|027,dress
alexander-mcqueen|SS2019|028,tailoring
alexander-mcqueen|SS2019|029,dress
alexander-mcqueen|SS2019|030,tailoring
alexander-mcqueen|SS2019|031,tailoring
alexander-mcqueen|SS2019|032,outerwear
alexander-mcqueen|SS2019|033,dress
alexander-mcqueen|SS2019|034,tailoring
alexander-mcqueen|SS2019|035,dress
alexander-mcqueen|SS2019|036,dress
alexander-mcqueen|SS2019|037,tailoring
alexander-mcqueen|SS2019|038,dress
alexander-mcqueen|SS2019|039,tailoring
alexander-mcqueen|SS2019|040,dress
alexander-mcqueen|SS2019|041,tailoring
alexander-mcqueen|SS2019|042,dress
alexander-mcqueen|SS2019|043,dress
alexander-mcqueen|SS2019|044,dress
alexander-mcqueen|SS2019|045,dress
alexander-mcqueen|SS2019|046,outerwear
alexander-mcqueen|SS2019|047,dress
alexander-mcqueen|SS2019|048,dress
alexander-mcqueen|SS2019|049,pants
alexander-mcqueen|SS2019|050,dress
alexander-mcqueen|SS2019|051,dress
alexander-mcqueen|SS2019|052,tailoring
alexander-mcqueen|SS2019|053,dress
alexander-mcqueen|SS2019|054,tailoring
alexander-mcqueen|SS2019|055,dress
alexander-mcqueen|SS2019|056,dress
alexander-mcqueen|SS2019|057,dress
alexander-mcqueen|SS2019|058,dress
alexander-mcqueen|SS2019|059,dress
alexander-mcqueen|SS2019|060,outerwear
alexander-mcqueen|SS2020|001,top
alexander-mcqueen|SS2020|002,top
alexander-mcqueen|SS2020|003,dress
alexander-mcqueen|SS2020|004,tailoring
alexander-mcqueen|SS2020|005,dress
alexander-mcqueen|SS2020|006,outerwear
alexander-mcqueen|SS2020|007,dress
alexander-mcqueen|SS2020|008,tailoring
alexander-mcqueen|SS2020|009,dress
alexander-mcqueen|SS2020|010,top
alexander-mcqueen|SS2020|011,dress
alexander-mcqueen|SS2020|012,dress
alexander-mcqueen|SS2020|013,tailoring
alexander-mcqueen|SS2020|014,outerwear
alexander-mcqueen|SS2020|015,outerwear
alexander-mcqueen|SS2020|016,dress
alexander-mcqueen|SS2020|017,dress
alexander-mcqueen|SS2020|018,activewear
alexander-mcqueen|SS2020|019,tailoring
alexander-mcqueen|SS2020|020,dress
alexander-mcqueen|SS2020|021,tailoring
alexander-mcqueen|SS2020|022,outerwear
alexander-mcqueen|SS2020|023,tailoring
alexander-mcqueen|SS2020|024,skirt
alexander-mcqueen|SS2020|025,outerwear
alexander-mcqueen|SS2020|026,tailoring
alexander-mcqueen|SS2020|027,top
alexander-mcqueen|SS2020|028,outerwear
alexander-mcqueen|SS2020|029,outerwear
alexander-mcqueen|SS2020|030,dress
alexander-mcqueen|SS2020|031,dress
alexander-mcqueen|SS2020|032,pants
alexander-mcqueen|SS2020|033,dress
alexander-mcqueen|SS2020|034,knitwear
alexander-mcqueen|SS2020|035,dress
alexander-mcqueen|SS2020|036,dress
alexander-mcqueen|SS2020|037,dress
alexander-mcqueen|SS2020|038,tailoring
alexander-mcqueen|SS2020|039,dress
alexander-mcqueen|SS2020|040,tailoring
alexander-mcqueen|SS2020|041,dress
alexander-mcqueen|SS2020|042,tailoring
alexander-mcqueen|SS2020|043,tailoring
alexander-mcqueen|SS2020|044,dress
alexander-mcqueen|SS2020|045,dress
alexander-mcqueen|SS2020|046,dress
alexander-mcqueen|SS2020|047,tailoring
alexander-mcqueen|SS2020|048,dress
alexander-mcqueen|SS2020|049,tailoring
alexander-mcqueen|SS2020|050,dress
alexander-mcqueen|SS2020|051,tailoring
alexander-mcqueen|SS2020|052,dress
alexander-mcqueen|SS2020|053,tailoring
alexander-mcqueen|SS2020|054,outerwear
alexander-mcqueen|SS2020|055,dress
alexander-mcqueen|SS2020|056,tailoring
alexander-mcqueen|SS2020|057,dress
alexander-mcqueen|SS2020|058,dress
alexander-mcqueen|SS2020|059,tailoring
alexander-mcqueen|SS2020|060,outerwear
alexander-mcqueen|SS2021|001,tailoring
alexander-mcqueen|SS2021|002,dress
alexander-mcqueen|SS2021|003,dress
alexander-mcqueen|SS2021|004,tailoring
alexander-mcqueen|SS2021|005,dress
alexander-mcqueen|SS2021|006,dress
alexander-mcqueen|SS2021|007,dress
alexander-mcqueen|SS2021|008,outerwear
alexander-mcqueen|SS2021|010,outerwear
alexander-mcqueen|SS2021|011,dress
alexander-mcqueen|SS2021|012,outerwear
alexander-mcqueen|SS2021|013,dress
alexander-mcqueen|SS2021|014,tailoring
alexander-mcqueen|SS2021|015,outerwear
alexander-mcqueen|SS2021|016,dress
alexander-mcqueen|SS2021|017,skirt
balenciaga|FW2015|001,outerwear
balenciaga|FW2016|001,outerwear
bottega-veneta|FW2015|001,tailoring
brunello-cucinelli|FW2015|001,outerwear
burberry|FW2015|001,outerwear
celine|FW2015|001,pants
celine|FW2015|002,tailoring
celine|FW2015|003,dress
celine|FW2015|004,dress
celine|FW2015|005,outerwear
celine|FW2015|006,dress
celine|FW2015|007,dress
celine|FW2015|008,knitwear
celine|FW2015|009,pants
celine|FW2015|010,pants
celine|FW2015|011,pants
celine|FW2015|012,shirt
celine|FW2015|013,shoes
celine|FW2015|014,outerwear
celine|FW2015|015,outerwear
celine|FW2015|017,tailoring
celine|FW2015|018,tailoring
celine|FW2015|019,dress
celine|FW2015|020,outerwear
chloe|FW2015|001,outerwear
christian-dior|FW2015|001,dress
fendi|FW2015|001,outerwear
gucci|FW2015|001,dress
hermes|FW2015|001,outerwear
loewe|FW2015|001,tailoring
louis-vuitton|FW2015|001,outerwear
miu-miu|FW2015|001,outerwear
moncler|FW2015|001,dress
prada|FW2015|001,tailoring
ralph-lauren|FW2015|001,knitwear
saint-laurent|FW2015|001,tailoring
salvatore-ferragamo|FW2015|001,tailoring
valentino|FW2015|001,outerwear
